run,environment,distance,experiment,rx_label,tx_label,mean,trim_mean,median,std,dis1,dis2,dis21,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur
61,indoor,3.0,X-d3.0m0dbm_in_R-7_bluetooth_le_null_A.csv,A,B,-68.33363228699551,-68.02127659574468,-67.0,2.3246182268433713,1.9925805867803401,1.9237668161434978,6.680353878004244,10.0,-0.0340033960664188,-70.0,-66.0,4.0,-65.0,-75.0,10.0,-0.9093228462621444,0.24476610425278222
61,indoor,3.0,X-d3.0m0dbm_in_R-7_bluetooth_le_null_B.csv,B,A,-60.23121387283237,-59.91726618705036,-60.0,1.641405274715833,1.1718400213839422,1.0635838150289016,6.473850620018039,9.0,-0.027212328625844884,-61.0,-59.0,2.0,-59.0,-68.0,9.0,-2.087964217905977,5.52486220301107
62,indoor,3.0,X-d3.0m0dbm_in_R-8_bluetooth_le_null_A.csv,A,B,-72.85602678571429,-71.76740947075209,-69.0,9.462092995777114,7.923389668367365,7.300223214285714,20.88977502702757,32.0,-0.1298013596552459,-79.0,-65.75,13.25,-62.0,-94.0,32.0,-0.8953879366574267,-0.6397527530076288
62,indoor,3.0,X-d3.0m0dbm_in_R-8_bluetooth_le_null_B.csv,B,A,-59.182539682539684,-58.833333333333336,-59.0,2.687454687694791,1.1743512219702723,1.0555555555555556,20.651695025448955,8.0,-0.04522903131921378,-59.0,-58.0,1.0,-57.0,-85.0,28.0,-7.225815407331304,65.9448355370602
63,indoor,3.0,X-d3.0m0dbm_in_R-9_bluetooth_le_null_A.csv,A,B,-59.60367454068241,-59.27650273224044,-59.0,1.9618659956025293,1.585834579076579,1.4120734908136483,9.296557787018024,11.0,-0.03290078361486214,-61.0,-58.0,3.0,-57.0,-72.0,15.0,-1.2762002089395272,1.3681672176266773
63,indoor,3.0,X-d3.0m0dbm_in_R-9_bluetooth_le_null_B.csv,B,A,-51.61842105263158,-51.39673913043478,-51.0,1.0405916471501744,0.7431902123730401,0.618421052631579,5.4056968208343195,7.0,-0.02011505038425709,-52.0,-51.0,1.0,-51.0,-58.0,7.0,-2.6919929473871544,9.423161963825141
1,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-74.32848232848232,-74.0051948051948,-72.0,3.59806076012362,3.2540661563530575,2.9771309771309773,7.938674281892075,13.0,-0.04835721803589083,-77.0,-71.0,6.0,-70.0,-82.0,12.0,-0.6127157928674973,-1.220047938867751
2,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-73.8405253283302,-73.40281030444964,-72.0,3.1940512884557477,2.702603761497287,2.523452157598499,7.814159764080819,12.0,-0.04321547783939895,-76.0,-71.0,5.0,-70.0,-81.0,11.0,-0.9173472440441641,-0.3962035227053584
3,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-73.74496644295301,-73.28451882845188,-72.0,3.0307208281806015,2.565447502364756,2.3187919463087248,7.864859161214699,13.0,-0.04106283256757348,-76.0,-71.0,5.0,-70.0,-82.0,12.0,-1.0046914157931746,-0.1481279508816855
4,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-76.66666666666667,-76.4625850340136,-76.0,2.5100530473211746,2.251366120218583,2.0655737704918034,4.490327786589046,7.0,-0.032650246751138395,-79.0,-74.0,5.0,-74.0,-81.0,7.0,-0.4872086396959351,-1.2935299486208793
5,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-84.58260869565217,-83.81720430107526,-82.0,5.512318913277618,3.952816635160679,3.7130434782608694,15.107590078155082,16.0,-0.06488686108010597,-85.0,-82.0,3.0,-77.0,-100.0,23.0,-1.3549770929536498,1.1933777954717222
6,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-83.9,-82.93382352941177,-82.0,7.226389835815083,5.932941176470588,5.452941176470588,15.043086120443956,16.0,-0.08587728724412955,-85.0,-78.25,6.75,-77.0,-100.0,23.0,-1.0007163727128945,-0.4593729328568834
7,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-82.95364238410596,-81.92561983471074,-79.0,7.105244774901019,5.85790096925573,5.066225165562914,17.337399853047774,14.0,-0.085369107236167,-85.0,-78.0,7.0,-77.0,-100.0,23.0,-1.106903037012577,-0.3104669366166033
8,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-84.8109756097561,-84.16666666666667,-82.0,7.3297194197600435,6.470850684116585,6.128048780487805,14.614188602987662,14.0,-0.08616029343278757,-93.0,-79.0,14.0,-77.0,-99.0,22.0,-0.5782035336227285,-1.2120594118112435
9,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-81.06432748538012,-80.16058394160584,-79.0,5.44290817468059,4.378167641325531,3.7017543859649122,14.032621718774195,11.0,-0.06694646179285631,-82.0,-77.0,5.0,-77.0,-96.0,19.0,-1.3035010111606335,0.23600309130105224
10,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,-80.95744680851064,-80.07236842105263,-79.0,4.826209401763344,3.742191036668183,3.1595744680851063,13.714803003559075,11.0,-0.059455390627593474,-82.0,-78.0,4.0,-77.0,-96.0,19.0,-1.4974263161484977,1.1138563066067109
1,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-75.34782608695652,-75.19760479041916,-75.0,1.750113063946936,1.4555765595463135,1.4202898550724639,4.189864314704142,7.0,-0.023170948792268664,-76.0,-74.0,2.0,-73.0,-80.0,7.0,-0.8051199433069027,-0.1521624236156498
2,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-75.7511961722488,-75.6094674556213,-75.0,2.1517682810586027,1.7788054302786103,1.7177033492822966,4.398816277099453,7.0,-0.028337695589307637,-78.0,-74.0,4.0,-73.0,-80.0,7.0,-0.5504991667953281,-0.8425727782573023
3,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-75.06703910614524,-74.70344827586207,-74.0,2.3526169157758483,1.919290908523449,1.8044692737430168,6.681731963303449,10.0,-0.03125254684616516,-76.0,-73.0,3.0,-73.0,-82.0,9.0,-1.1135730356447997,0.42675482187756364
4,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-75.34134615384616,-75.05357142857143,-75.0,2.3060144247037293,1.8971431213017775,1.8413461538461537,4.929078224615915,9.0,-0.030533890878609565,-76.0,-73.0,3.0,-73.0,-81.0,8.0,-0.7998762537536941,-0.4334724408540578
5,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-82.34883720930233,-81.30434782608695,-79.0,6.236597216338511,4.830989724175236,4.523255813953488,17.379626849965437,17.0,-0.07551340560347376,-84.0,-77.0,7.0,-77.0,-100.0,23.0,-1.2884718811090043,0.535261132535902
6,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-82.9572192513369,-82.12582781456953,-80.0,6.5622157916996064,5.3391289427778865,4.935828877005347,15.651606493065204,16.0,-0.07889182278580006,-84.0,-79.0,5.0,-76.0,-99.0,23.0,-1.0465012990479905,-0.2737638964661282
7,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-81.39520958083833,-80.36296296296297,-79.0,6.284383095383839,4.823909068091369,4.059880239520958,16.026735764826796,14.0,-0.07697675769627355,-81.0,-77.0,4.0,-76.0,-99.0,23.0,-1.4285302363218473,0.5951688067618681
8,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-81.82941176470588,-80.8970588235294,-79.0,6.41192165398971,5.213979238754337,4.394117647058824,15.497200406826636,15.0,-0.07812637422077334,-84.0,-77.0,7.0,-76.0,-98.0,22.0,-1.1828595397091413,-0.08216229758197802
9,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-83.42168674698796,-82.86567164179104,-81.0,6.646248396178257,6.053999129046299,5.674698795180723,13.124187926240143,13.0,-0.07943017690142798,-90.0,-77.0,13.0,-76.0,-97.0,21.0,-0.5196649375342912,-1.3466239762027608
10,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,-81.77058823529411,-81.06617647058823,-79.0,5.602225329814453,4.713148788927329,4.241176470588235,13.31793428512551,12.0,-0.06830969440759317,-84.0,-77.0,7.0,-77.0,-95.0,18.0,-0.9618089176523842,-0.5673996134424897
1,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,-73.83022774327122,-73.55297157622739,-73.0,5.491993167528049,4.39498647600188,4.180124223602484,10.01952588811833,17.0,-0.07430973865776064,-76.5,-71.0,5.5,-66.0,-86.0,20.0,-0.48323332453071743,-0.7721232831027591
2,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,-75.15384615384616,-74.65691489361703,-74.0,6.932362593540165,5.753122945430642,5.662393162393163,13.20831606318113,26.0,-0.0921436841495113,-79.0,-71.0,8.0,-64.0,-90.0,26.0,-0.504439294790087,-0.8112421904990539
3,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,-74.82819383259911,-74.82142857142857,-76.0,5.458775691549003,4.792602223990393,4.757709251101321,8.476039929770451,18.0,-0.07287040125671322,-80.0,-71.0,9.0,-65.0,-85.0,20.0,-0.025511032923864356,-1.3117028699113378
4,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,-76.85714285714286,-76.49579831932773,-76.0,2.699568712382915,1.7862001943634596,1.6870748299319729,12.623645847212718,14.0,-0.03500482501072003,-78.0,-75.0,3.0,-73.0,-92.0,19.0,-2.472416996137499,9.300324354118361
1,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,-72.0923076923077,-71.74520547945205,-71.0,5.283196510416022,4.037058326289103,3.843956043956044,10.696971573840381,20.0,-0.07320319983413501,-74.0,-70.0,4.0,-64.0,-85.0,21.0,-0.5951105659874655,-0.4813028681361078
2,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,-73.44201312910285,-72.9182561307902,-73.0,6.878761068183759,5.507481481836165,5.431072210065645,12.92308803563033,24.0,-0.09355994827832242,-76.0,-70.0,6.0,-64.0,-90.0,26.0,-0.5837973226071896,-0.6717965261262804
3,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,-73.34782608695652,-73.30232558139535,-74.0,5.240594265142948,4.518498514717798,4.46583850931677,8.374743593067,22.0,-0.07137452720422845,-78.0,-70.0,8.0,-64.0,-85.0,21.0,0.032949616785128234,-1.2185169196777306
4,indoor,4.0,X-d4.0m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,-75.16582914572864,-75.11180124223603,-76.0,2.0664804879371714,1.6474331456276328,1.6180904522613064,5.451465671952687,13.0,-0.02742312311427545,-76.0,-73.0,3.0,-71.0,-83.0,12.0,-0.4690268391155291,0.9117395309306193
10,indoor,4.0,X-d4.0m0dbm_in_R-10_bluetooth_le_null_C.csv,C,D,-80.1340782122905,-80.40689655172413,-83.0,5.851525357125644,5.2161917543147815,4.776536312849162,10.751547194719786,12.0,-0.07281742739347861,-85.0,-72.0,13.0,-71.0,-87.0,16.0,0.5718692050110609,-1.3938826855165667
10,indoor,4.0,X-d4.0m0dbm_in_R-10_bluetooth_le_null_D.csv,D,C,-78.15789473684211,-78.34306569343066,-81.0,5.742891689171959,5.236688211757466,4.842105263157895,10.234139264722662,17.0,-0.07326291228309889,-83.0,-71.0,12.0,-70.0,-87.0,17.0,0.44390828118217385,-1.4961096552329745
5,indoor,4.0,X-d4.0m0dbm_in_R-5_bluetooth_le_null_C.csv,C,D,-78.56291390728477,-78.31404958677686,-80.0,5.762610703422998,4.979606157624664,4.6158940397351,9.694616820103937,15.0,-0.07310698176097444,-82.0,-72.0,10.0,-71.0,-92.0,21.0,-0.0936825484046218,-1.000106484063882
5,indoor,4.0,X-d4.0m0dbm_in_R-5_bluetooth_le_null_D.csv,D,C,-77.82872928176796,-77.4,-78.0,6.387353219768127,5.240865663441289,5.220994475138122,10.856399556879415,17.0,-0.0818423250361933,-83.0,-70.0,13.0,-70.0,-91.0,21.0,-0.19905485349038962,-1.050537979521489
6,indoor,4.0,X-d4.0m0dbm_in_R-6_bluetooth_le_null_C.csv,C,D,-81.27215189873418,-80.9609375,-81.5,7.727565625672341,6.829113924050639,6.829113924050633,11.826517146182463,21.0,-0.0947812049715248,-89.0,-73.0,16.0,-71.0,-96.0,25.0,-0.22979261621374733,-1.428851338021637
6,indoor,4.0,X-d4.0m0dbm_in_R-6_bluetooth_le_null_D.csv,D,C,-79.23448275862069,-78.80341880341881,-78.0,7.722634295353504,6.760237812128408,6.751724137931035,15.068356752500115,24.0,-0.09712890374959444,-87.0,-72.0,15.0,-69.0,-97.0,28.0,-0.34174363470807795,-1.2367721009465344
7,indoor,4.0,X-d4.0m0dbm_in_R-7_bluetooth_le_null_C.csv,C,D,-78.64625850340136,-78.03361344537815,-78.0,6.985114036084289,5.908649173955288,5.816326530612245,15.001418600027229,20.0,-0.08851425017507847,-84.5,-71.0,13.5,-71.0,-96.0,25.0,-0.5093048066098246,-0.7217176951796853
7,indoor,4.0,X-d4.0m0dbm_in_R-7_bluetooth_le_null_D.csv,D,C,-77.55089820359281,-77.14074074074074,-78.0,6.643829171181339,5.887697658575072,5.874251497005988,11.821361851013867,21.0,-0.08541367995758703,-84.0,-71.0,13.0,-69.0,-93.0,24.0,-0.2554474139038872,-1.2457324663943425
8,indoor,4.0,X-d4.0m0dbm_in_R-8_bluetooth_le_null_C.csv,C,D,-78.89830508474576,-78.02083333333333,-78.0,7.725404678370531,6.574547543809251,6.559322033898305,15.725005022188798,21.0,-0.09750019668697286,-84.0,-71.0,13.0,-71.0,-97.0,26.0,-0.590115075933881,-0.711525340323877
8,indoor,4.0,X-d4.0m0dbm_in_R-8_bluetooth_le_null_D.csv,D,C,-77.57894736842105,-77.03289473684211,-76.0,6.9390070609507415,5.768975069252079,5.6947368421052635,14.802098693549627,22.0,-0.08920876939353871,-83.0,-70.0,13.0,-68.0,-94.0,26.0,-0.47260971073655894,-0.7045872143013581
9,indoor,4.0,X-d4.0m0dbm_in_R-9_bluetooth_le_null_C.csv,C,D,-80.6797385620915,-80.97560975609755,-82.0,6.490533181783459,5.725319321628428,5.411764705882353,10.067251366550682,14.0,-0.08018478532878441,-86.0,-72.0,14.0,-71.0,-91.0,20.0,0.5254764914108684,-1.3957588675510466
9,indoor,4.0,X-d4.0m0dbm_in_R-9_bluetooth_le_null_D.csv,D,C,-78.3952380952381,-78.54761904761905,-80.0,6.123995958364384,5.415192743764177,5.223809523809524,9.663529498683422,14.0,-0.07793072340014577,-84.0,-70.0,14.0,-68.0,-88.0,20.0,0.3957225081521642,-1.4682929067976003
1,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-54.93665158371041,-54.27401129943503,-52.0,5.379946438703594,4.7643373395303295,3.6470588235294117,12.61957199201071,12.0,-0.09781915943851431,-63.0,-51.0,12.0,-50.0,-68.0,18.0,-0.9758979548231849,-0.8977849089479251
2,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-42.85263157894737,-42.66447368421053,-42.0,1.2152802085444372,0.9411634349030484,0.9052631578947369,3.4601670112011975,6.0,-0.028322183668172334,-43.0,-42.0,1.0,-41.0,-46.0,5.0,-1.1844828273271395,0.47502448304943234
3,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-42.31963470319635,-42.23579545454545,-41.0,2.1000442087274873,1.939992910906781,1.7123287671232876,4.261256752723301,7.0,-0.049566721045827,-45.0,-41.0,4.0,-40.0,-46.0,6.0,-0.46445505182903407,-1.5149541978814907
1,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-53.87155963302752,-53.2319391634981,-51.0,5.254447576979373,4.526274443789813,3.691131498470948,12.152316634500574,12.0,-0.09738732528529631,-62.0,-50.0,12.0,-46.0,-66.0,20.0,-1.0054631694692138,-0.7720014852376966
2,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-42.85488958990536,-42.8,-42.0,1.5480949104286474,1.3682293584372422,1.2145110410094637,3.2893018671170395,6.0,-0.03606709074261271,-45.0,-42.0,3.0,-41.0,-46.0,5.0,-0.509718193053714,-1.2719616749767952
3,outdoor,0.0,X-d0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-42.0498687664042,-42.0,-41.0,1.9153483216529357,1.7854106819324744,1.669291338582677,3.5715259895780216,7.0,-0.045489632804931304,-44.0,-40.0,4.0,-39.0,-45.0,6.0,-0.1764027318589118,-1.5444537303114114
1,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-59.229838709677416,-59.130653266331656,-59.0,1.1684388160542176,0.7034014047866824,0.6088709677419355,10.417706094665094,8.0,-0.019707302695630067,-60.0,-59.0,1.0,-58.0,-73.0,15.0,-4.9769794320526355,46.96347875241031
2,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-51.22707423580786,-51.141304347826086,-51.0,0.9429970837428069,0.7178543506035379,0.6157205240174672,2.458597906044173,5.0,-0.01838807041866774,-52.0,-51.0,1.0,-50.0,-54.0,4.0,-0.8040720912891458,0.226650416482006
3,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-49.066985645933016,-49.080357142857146,-49.0,0.5586133953396923,0.35299100295323027,0.31100478468899523,1.5004217108586455,4.0,-0.01137108363260565,-49.0,-49.0,0.0,-48.0,-51.0,3.0,-0.10640114199739548,0.417061778181691
1,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-58.91746641074856,-58.8968824940048,-58.0,2.152570491860205,1.9986663768553736,1.8771593090211132,3.648047570464735,7.0,-0.036500274435279936,-61.0,-57.0,4.0,-56.0,-62.0,6.0,-0.134685002562521,-1.5417725705976546
2,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-49.002020202020205,-48.77329974811083,-48.0,1.93675193462436,1.6555290276502412,1.1717171717171717,4.412107182901794,7.0,-0.039483976834528894,-51.0,-48.0,3.0,-46.0,-53.0,7.0,-1.0950022208238857,-0.5438531733134053
3,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-47.050925925925924,-46.81791907514451,-46.0,1.7104019348454473,1.5045867626886098,1.0601851851851851,3.857321328452249,6.0,-0.03631004326499073,-49.0,-46.0,3.0,-45.0,-51.0,6.0,-1.046049163516677,-0.8176414533170693
1,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-57.29842931937173,-57.23529411764706,-57.0,0.48116923817657675,0.4249883501000542,0.29842931937172773,1.6096979173213597,3.0,-0.00837558700148464,-58.0,-57.0,1.0,-57.0,-59.0,2.0,-1.1624445730924073,0.028695545845768056
2,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-50.801980198019805,-50.79012345679013,-51.0,0.6167625471799992,0.4683854524066252,0.37623762376237624,1.6592852402964473,4.0,-0.012080270681981472,-51.0,-50.0,1.0,-49.0,-52.0,3.0,0.36915785988188027,0.4947653825319347
3,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-48.723404255319146,-48.78947368421053,-49.0,0.4730194776309496,0.4060660932548679,0.2765957446808511,1.6109118013476365,3.0,-0.009656482265282089,-49.0,-48.0,1.0,-47.0,-49.0,2.0,1.3017151801740063,0.4296485879533454
1,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-54.8562874251497,-54.8962962962963,-55.0,0.44282022109927843,0.3076481767004903,0.2155688622754491,0.9295355445061032,3.0,-0.008048164432340034,-55.0,-55.0,0.0,-54.0,-56.0,2.0,0.6589949954949779,1.1690069636322065
2,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-45.13907284768212,-45.049586776859506,-45.0,0.34717402167285244,0.23946318143941284,0.1390728476821192,0.9103366266051943,2.0,-0.007665698637096907,-45.0,-45.0,0.0,-45.0,-46.0,1.0,-2.0861482814063192,2.352014652014577
3,outdoor,0.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-44.31578947368421,-44.14598540145985,-44.0,0.7314263600143489,0.5318559556786735,0.3157894736842105,1.8317113091422381,2.0,-0.016456539739371757,-44.0,-44.0,0.0,-44.0,-46.0,2.0,-1.8763883748662755,1.5208333333333144
1,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-55.00907029478458,-55.04249291784703,-55.0,0.9862275678067204,0.715494058545564,0.7120181405895691,1.8143349706225964,5.0,-0.01790811508135153,-56.0,-54.0,2.0,-53.0,-57.0,4.0,0.17468502343359996,-0.3165751327666504
2,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-58.80046403712297,-58.834782608695654,-59.0,0.4794374300000514,0.37144502882736735,0.26450116009280744,1.498234528045355,4.0,-0.008144168977844096,-59.0,-59.0,0.0,-58.0,-61.0,3.0,0.3678144947935802,0.9621989552337555
3,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-53.896103896103895,-53.74324324324324,-54.0,1.0772876954509594,0.8805869455220114,0.8787878787878788,2.2412856469090294,5.0,-0.019966585528546122,-54.0,-53.0,1.0,-53.0,-57.0,4.0,-0.915824025384608,-0.47496472144685553
1,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-55.96514745308311,-55.979933110367895,-56.0,0.7838197704193364,0.5404480733707528,0.5227882037533512,1.7264760953164269,5.0,-0.013986711446913273,-56.0,-56.0,0.0,-54.0,-58.0,4.0,0.17377308320694676,0.049198908248938356
2,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-59.945868945868945,-59.81850533807829,-59.0,1.3501021230913413,1.2566943450134311,0.9629629629629629,2.8161428803570066,4.0,-0.022489915529289715,-62.0,-59.0,3.0,-58.0,-62.0,4.0,-0.7262628958104554,-1.3484903503301606
3,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-52.95135135135135,-52.939189189189186,-53.0,0.523497525701423,0.30854638422206165,0.2756756756756757,0.9404859393035331,3.0,-0.0098730174892815,-53.0,-53.0,0.0,-52.0,-54.0,2.0,0.06050522452700875,0.6159932265808017
1,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-54.42574257425743,-54.333333333333336,-54.0,1.4060744879772908,1.190275463189881,1.0891089108910892,2.705164315078529,7.0,-0.025770705573170502,-56.0,-53.0,3.0,-51.0,-57.0,6.0,-0.39984109584801214,-0.7900318009856795
2,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-57.43396226415094,-57.305164319248824,-57.0,1.5461270524141832,1.3196155215379102,1.150943396226415,2.788321958958431,6.0,-0.0268692427515793,-59.0,-56.0,3.0,-55.0,-60.0,5.0,-0.7369572077698717,-0.9901886315189579
3,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-54.27715355805243,-54.181395348837206,-54.0,1.6377715428921167,1.3561419012750868,1.2284644194756553,2.787330810016282,5.0,-0.03011767513073046,-56.0,-53.0,3.0,-52.0,-57.0,5.0,-0.7125480203355656,-0.9176583806020422
1,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-54.55084745762712,-54.55789473684211,-54.0,1.0844938627460865,0.9487934501580009,0.9067796610169492,3.083647900059009,6.0,-0.019838257654370847,-56.0,-54.0,2.0,-52.0,-58.0,6.0,-0.1598349674358016,-0.8691565278771076
2,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-57.9,-57.625,-56.0,2.711451885275651,2.4828571428571373,1.9,5.656240729258049,4.0,-0.04674621202187038,-62.0,-56.0,6.0,-56.0,-62.0,6.0,-0.8158882732865352,-1.2950955157941089
3,outdoor,0.0,X-d1.5m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-51.9612676056338,-51.96491228070175,-52.0,1.520849148693312,1.237874429676653,1.2288732394366197,3.0569325325481254,7.0,-0.029217324868579312,-54.0,-51.0,3.0,-48.0,-54.0,6.0,-0.053409746555347686,-1.2121335563361157
1,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-53.078629032258064,-53.08291457286432,-53.0,0.6991097769926722,0.5071702653485912,0.46975806451612906,1.6207980668384023,4.0,-0.013157926012652236,-54.0,-53.0,1.0,-52.0,-55.0,3.0,-0.10469410937417249,-0.4370925830404735
2,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-57.234215885947044,-57.25699745547074,-57.0,0.725715935200727,0.5935432489495205,0.5234215885947047,1.6883440232152451,4.0,-0.012666837992776644,-58.0,-57.0,1.0,-56.0,-59.0,3.0,-0.060732660962249406,-0.3758061677112581
3,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-53.812,-53.6525,-54.0,0.9708455501079089,0.787520000000004,0.78,1.7905778213758456,5.0,-0.0180233817484761,-54.0,-53.0,1.0,-52.0,-56.0,4.0,-0.9746323683836816,-0.039069784087298665
1,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-54.75125628140704,-54.690625,-55.0,0.6888357129563427,0.5889245221080229,0.535175879396985,0.9706692313300257,3.0,-0.01256537007411574,-55.0,-54.0,1.0,-54.0,-56.0,2.0,-0.3680386763448271,-0.8801608668219356
2,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-51.772839506172836,-51.8,-52.0,0.490254618045163,0.40073159579332646,0.291358024691358,0.9429670620649016,3.0,-0.009457642192818529,-52.0,-51.0,1.0,-51.0,-53.0,2.0,0.4433631652980396,-0.09183695971315053
3,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-54.764227642276424,-54.76094276094276,-55.0,0.5429583939892464,0.4432106109679003,0.34417344173441733,1.5093566673541337,4.0,-0.009901028503879495,-55.0,-54.0,1.0,-54.0,-57.0,3.0,-0.009715089561208784,0.2673307621888106
1,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-53.382252559726965,-53.32340425531915,-53.0,1.6952670954856144,1.4122237882794217,1.2491467576791808,3.076579536781358,8.0,-0.03170288990191774,-55.0,-52.0,3.0,-50.0,-57.0,7.0,-0.5430787399347967,-0.9210976040574113
2,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-57.08301886792453,-56.93427230046948,-56.0,1.6653482492587885,1.4234531861872532,1.2037735849056603,3.6839704796712454,7.0,-0.0291190470616556,-59.0,-56.0,3.0,-54.0,-60.0,6.0,-0.8146905714608018,-0.8573431753768439
