,distance,experiment,rx_label,tx_label,run,mean,trim_mean,median,std,dis1,dis2,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur,len
1564,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_A.csv,A,B,42,-33.58571428571429,-33.357142857142854,-32.0,2.239214512424627,2.0122448979591843,1.7857142857142858,5.0,-0.06667163584420412,-35.0,-32.0,3.0,-31.0,-38.0,7.0,-0.7535031263507843,-0.6970708052533752,70
1565,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_B.csv,B,A,42,-34.82857142857143,-34.910714285714285,-35.0,1.9854573317819084,1.2840816326530622,1.1714285714285715,6.0,-0.0570065681807767,-35.0,-35.0,0.0,-31.0,-38.0,7.0,0.605494370959457,0.0794967554904531,70
1566,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_D.csv,D,C,53,-69.8,-69.82142857142857,-70.0,0.6233549779791844,0.4171428571428586,0.3142857142857143,5.0,-0.008930587077065679,-70.0,-70.0,0.0,-68.0,-73.0,5.0,-1.231476583875411,8.738321799307972,70
1567,1.0,X-d1.0m0dbm_in_R-6_bluetooth_le_null_A.csv,A,B,43,-62.214285714285715,-61.875,-61.5,4.0809412679739765,3.361224489795921,3.3,15.0,-0.06559492279177459,-66.0,-59.0,7.0,-56.0,-73.0,17.0,-0.7043353475879378,-0.2605079580259919,70
1568,1.0,X-d1.0m0dbm_in_R-6_bluetooth_le_null_B.csv,B,A,43,-59.1,-58.607142857142854,-58.0,3.229993365760546,2.1199999999999997,1.9857142857142858,14.0,-0.05465301803317337,-59.75,-58.0,1.75,-53.0,-70.0,17.0,-1.639704427987936,3.294173982585792,70
1569,1.0,X-d1.0m0dbm_in_R-6_bluetooth_le_null_D.csv,D,C,54,-70.97142857142858,-71.0,-71.0,0.16659862556700858,0.05551020408162921,0.02857142857142857,2.0,-0.002347404144462681,-71.0,-71.0,0.0,-70.0,-71.0,1.0,5.659453309702859,30.02941176470639,70
1570,1.0,X-d1.0m0dbm_in_R-8_bluetooth_le_null_D.csv,D,C,68,-73.32857142857142,-73.375,-73.0,3.5323866014411274,2.7938775510204064,2.7,8.0,-0.048172036255772245,-77.0,-72.0,5.0,-68.0,-79.0,11.0,0.03903888951199199,-1.106848688417915,70
1571,1.0,X-d1.0m0dbm_in_R-9_bluetooth_le_null_D.csv,D,C,69,-71.41428571428571,-71.5,-72.0,2.289684052707817,1.9648979591836744,1.8142857142857143,8.0,-0.03206198913573659,-74.0,-69.25,4.75,-68.0,-75.0,7.0,0.37854959885765993,-1.2358770630142866,70
1572,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-67.48571428571428,-67.125,-67.0,1.574283121594961,1.0342857142857111,0.7428571428571429,6.0,-0.023327649981297053,-67.0,-67.0,0.0,-66.0,-72.0,6.0,-2.113336765964162,3.3520702817833197,70
1573,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-67.54285714285714,-66.80357142857143,-67.0,2.7809849965471605,1.5616326530612257,1.1428571428571428,5.0,-0.04117363573568131,-67.0,-66.0,1.0,-66.0,-79.0,13.0,-3.1863125829739323,9.76124042294079,70
1574,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-66.55714285714286,-66.19642857142857,-66.0,1.3377562695553664,0.9232653061224535,0.5571428571428572,3.0,-0.02009936442774751,-66.0,-66.0,0.0,-66.0,-70.0,4.0,-2.133346502580389,2.665876475955381,70
1575,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-65.35714285714286,-64.375,-63.0,4.890327813393389,3.879591836734697,3.0714285714285716,11.0,-0.0748246878551994,-66.0,-62.0,4.0,-62.0,-79.0,17.0,-1.4890098330665922,0.8716763276101549,70
1576,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-63.92857142857143,-62.92857142857143,-62.0,3.822196184586734,2.8918367346938827,1.9285714285714286,7.0,-0.05978854366951315,-62.75,-62.0,0.75,-62.0,-74.0,12.0,-1.8492302524702722,1.91385499826763,70
1577,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-64.42857142857143,-63.464285714285715,-62.0,4.337778985911137,3.4000000000000035,2.4285714285714284,6.0,-0.06732694656624824,-66.0,-62.0,4.0,-62.0,-78.0,16.0,-1.6464622764541792,1.2849690148267676,70
1578,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-71.45714285714286,-71.14285714285714,-69.0,5.859511716092083,5.372244897959183,4.857142857142857,8.0,-0.08200036387973726,-79.0,-67.0,12.0,-65.0,-83.0,18.0,-0.5478583285571808,-1.4193146948627018,70
1579,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-75.31428571428572,-75.66071428571429,-78.0,5.32793944930967,4.60816326530612,3.4571428571428573,7.0,-0.07074274686109197,-78.0,-70.25,7.75,-66.0,-83.0,17.0,0.8166290662115908,-0.8331066956469773,70
1580,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-72.64285714285714,-72.33928571428571,-69.0,8.065864074313806,7.810204081632652,7.271428571428571,8.0,-0.11103451036420187,-82.0,-65.0,17.0,-65.0,-87.0,22.0,-0.29444074864465375,-1.7966654376157642,70
1581,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-65.72857142857143,-65.19642857142857,-65.0,4.031736345445182,3.5755102040816324,3.4714285714285715,9.0,-0.06133917500133944,-68.0,-62.0,6.0,-62.0,-75.0,13.0,-0.644128678935219,-0.8059629200235663,70
1582,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-64.85714285714286,-64.33928571428571,-62.0,3.784501153334722,3.2857142857142865,2.9714285714285715,10.0,-0.05835133936859703,-69.0,-62.0,7.0,-61.0,-74.0,13.0,-0.8902663050513987,-0.5770771750790931,70
1583,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-66.22857142857143,-65.91071428571429,-64.5,4.293421641040522,4.035102040816324,4.0,6.0,-0.06482733280259632,-69.0,-62.0,7.0,-62.0,-73.0,11.0,-0.32280904104424274,-1.4658610076308427,70
1584,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-75.95714285714286,-75.92857142857143,-78.0,4.8504365467324195,4.594285714285714,4.185714285714286,8.0,-0.06385754340253326,-80.0,-70.0,10.0,-70.0,-83.0,13.0,0.22399145170236,-1.692025862416476,70
1585,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-94.55714285714286,-94.44642857142857,-95.0,3.4294344152007423,2.880816326530613,2.842857142857143,12.0,-0.03626838027859978,-97.0,-90.0,7.0,-89.0,-101.0,12.0,0.03157424214590804,-1.1104468771662017,70
1586,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-86.67142857142858,-86.69642857142857,-87.0,1.7543531862315582,1.5085714285714273,1.4428571428571428,7.0,-0.02024142459802358,-88.0,-85.0,3.0,-84.0,-90.0,6.0,0.2543949318252933,-1.147646908009656,70
1587,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,4,-77.17142857142858,-77.28571428571429,-78.0,2.5799857617072717,2.379591836734692,2.142857142857143,5.0,-0.03343187769705831,-79.0,-74.0,5.0,-73.0,-80.0,7.0,0.4192409402113736,-1.5415395830411702,70
1588,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-75.04285714285714,-75.07142857142857,-76.0,4.294300921938663,3.7461224489795915,3.5,14.0,-0.0572246458282327,-78.0,-71.0,7.0,-67.0,-83.0,16.0,0.19933192883023498,-1.2058297608885429,70
1589,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-93.17142857142858,-93.23214285714286,-94.0,3.4722221315192696,2.985306122448979,2.914285714285714,12.0,-0.03726702686389893,-96.0,-89.0,7.0,-87.0,-99.0,12.0,0.2915618775562481,-1.2628746629298429,70
1590,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-84.35714285714286,-84.25,-84.0,1.6821390658131365,1.3795918367346944,1.3285714285714285,8.0,-0.019940683252653607,-85.0,-83.0,2.0,-82.0,-89.0,7.0,-0.5810363586540738,-0.2706124133220693,70
1591,1.5,X-d1.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,4,-75.21428571428571,-75.44642857142857,-77.0,2.8379713939102813,2.673469387755103,2.242857142857143,5.0,-0.03773181340431524,-77.0,-72.0,5.0,-70.0,-78.0,8.0,0.5663237947592791,-1.4196093772835834,70
1592,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-72.64285714285714,-72.41071428571429,-73.0,3.1169385817575854,2.055102040816327,2.0142857142857142,5.0,-0.04290770909007492,-73.0,-72.0,1.0,-68.0,-80.0,12.0,-0.5712192228344012,0.4364786099453202,70
1593,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-72.17142857142858,-72.05357142857143,-72.0,2.4199848203268237,1.4726530612244915,1.4285714285714286,4.0,-0.03353106441466303,-73.0,-72.0,1.0,-68.0,-78.0,10.0,-0.40402940689929134,1.2756507581780294,70
1594,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-72.08571428571429,-71.85714285714286,-72.0,2.550870199659364,1.4963265306122464,1.457142857142857,4.0,-0.03538662583752585,-73.0,-72.0,1.0,-68.0,-78.0,10.0,-0.5498229654213176,1.020790504834821,70
1595,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-69.77142857142857,-69.75,-71.0,3.5098694667279844,2.7330612244897954,2.1714285714285713,6.0,-0.050305254437133275,-71.0,-68.0,3.0,-64.0,-77.0,13.0,0.32901830072565263,-0.21472251298849443,70
1596,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-69.8,-69.60714285714286,-68.0,4.406488722003367,3.737142857142859,3.4285714285714284,8.0,-0.06313021091695369,-71.0,-67.0,4.0,-64.0,-77.0,13.0,-0.5767085143688572,-0.9545546821330682,70
1597,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-68.98571428571428,-68.875,-69.0,2.1480413479849645,1.1926530612244923,1.1857142857142857,6.0,-0.03113748071214486,-69.0,-68.25,0.75,-65.0,-74.0,9.0,-0.5374021519704192,1.2568506252657716,70
1598,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-73.75714285714285,-73.55357142857143,-72.0,5.052398904864654,4.508571428571431,4.1571428571428575,8.0,-0.06850046936674914,-78.0,-68.0,10.0,-67.0,-84.0,17.0,-0.27668028914946424,-1.1455958933059769,70
1599,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-74.8,-74.67857142857143,-77.0,5.338806715255494,4.834285714285711,4.771428571428571,10.0,-0.0713744213269451,-79.0,-71.25,7.75,-67.0,-84.0,17.0,0.014487437668384576,-1.2014847663261117,70
1600,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-76.32857142857142,-76.32142857142857,-78.0,3.110909047535914,2.7302040816326554,2.2142857142857144,7.0,-0.040756809531632784,-78.0,-72.0,6.0,-72.0,-83.0,11.0,0.341286240630596,-0.9843791103437587,70
1601,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-65.54285714285714,-65.10714285714286,-64.0,3.0316695743704107,2.533877551020409,1.8285714285714285,7.0,-0.046254766827796154,-66.75,-64.0,2.75,-63.0,-75.0,12.0,-1.2976358989876366,0.21454815305170394,70
1602,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-68.9,-68.75,-70.5,4.690872596253892,4.219999999999996,4.1571428571428575,9.0,-0.06808233085999843,-71.0,-64.0,7.0,-63.0,-76.0,13.0,-0.18008259933576112,-1.3440620280487876,70
1603,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-67.81428571428572,-67.73214285714286,-68.0,2.133359906297088,1.5053061224489794,1.5,10.0,-0.03145885684449045,-69.0,-67.0,2.0,-63.0,-74.0,11.0,-0.49870100498685455,1.5620567972506656,70
1604,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-71.35714285714286,-70.82142857142857,-70.0,4.781021152986685,4.051020408163267,3.6142857142857143,13.0,-0.06700129743925283,-76.0,-68.0,8.0,-66.0,-85.0,19.0,-0.827381617989359,-0.24811786924294932,70
1605,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-74.35714285714286,-74.44642857142857,-74.0,1.639126198276859,1.455102040816327,1.4142857142857144,4.0,-0.022043964241955837,-76.0,-72.25,3.75,-72.0,-76.0,4.0,0.3298827391339576,-1.4460539049133712,70
1606,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-75.27142857142857,-75.42857142857143,-76.0,2.130871240806905,1.957551020408163,1.7285714285714286,5.0,-0.028309164330325175,-77.0,-73.0,4.0,-72.0,-79.0,7.0,0.5687654155892594,-1.370044532986589,70
1607,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-70.01428571428572,-69.92857142857143,-69.0,4.451301116825624,3.9020408163265325,3.8142857142857145,14.0,-0.06357704104831537,-74.0,-67.0,7.0,-63.0,-84.0,21.0,-0.326788654307783,-0.39762725520312214,70
1608,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-71.74285714285715,-71.67857142857143,-72.0,1.6876502200711274,1.5363265306122444,1.5142857142857142,5.0,-0.02352359924432077,-74.0,-70.0,4.0,-70.0,-74.0,4.0,-0.2109881467882845,-1.6164898056956827,70
1609,1.8,X-d1.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-73.81428571428572,-74.0,-75.0,2.0722165988749985,1.859999999999999,1.4142857142857144,5.0,-0.028073381444019718,-75.0,-71.0,4.0,-70.0,-76.0,6.0,0.8301495035241174,-1.0843575950480924,70
1610,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-64.12857142857143,-64.16071428571429,-64.0,0.6744612362350217,0.5228571428571448,0.4714285714285714,3.0,-0.01051732825494576,-65.0,-64.0,1.0,-63.0,-65.0,2.0,0.15975493343906683,-0.8193608417610223,70
1611,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-63.57142857142857,-63.589285714285715,-63.5,1.1900951771233443,1.0857142857142856,1.0857142857142856,4.0,-0.01872059829182789,-65.0,-62.25,2.75,-62.0,-65.0,3.0,0.042549641119147164,-1.5203348586899645,70
1612,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-63.67142857142857,-63.69642857142857,-64.0,1.2952818620056477,1.1751020408163275,1.1,5.0,-0.0203432197308493,-65.0,-62.0,3.0,-62.0,-66.0,4.0,0.24159511921644758,-1.539347351575482,70
1613,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-78.92857142857143,-78.58928571428571,-74.0,7.023066950254361,6.76734693877551,5.5,5.0,-0.08898003375887878,-88.0,-74.0,14.0,-72.0,-89.0,17.0,-0.5155396063509046,-1.70727107427792,70
1614,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-75.64285714285714,-74.55357142857143,-74.0,5.565289658193166,4.151020408163259,3.0714285714285716,5.0,-0.0735732343859342,-74.0,-72.25,1.75,-72.0,-88.0,16.0,-1.6685905343728922,0.9285827831997802,70
1615,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-80.97142857142858,-81.26785714285714,-86.0,6.524615869528104,6.4604081632653045,5.885714285714286,5.0,-0.08057923621506126,-87.0,-74.0,13.0,-72.0,-87.0,15.0,0.23692736977478143,-1.9148895028851463,70
1616,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-72.62857142857143,-72.64285714285714,-73.0,2.409335584592496,2.110204081632652,2.057142857142857,9.0,-0.03317338531106898,-75.0,-70.0,5.0,-69.0,-77.0,8.0,0.09972358977444584,-1.3596327484453523,70
1617,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-73.72857142857143,-73.60714285714286,-72.0,3.084159661289689,2.773061224489796,2.5285714285714285,11.0,-0.04183126841508975,-77.0,-72.0,5.0,-70.0,-80.0,10.0,-0.45705191279910484,-1.318893878586929,70
1618,2.0,X-d2.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-74.12857142857143,-74.07142857142857,-73.0,2.7251287181731874,2.514693877551021,2.442857142857143,9.0,-0.03676219122607884,-77.0,-71.0,6.0,-70.0,-79.0,9.0,-0.059535581109376755,-1.52816673485471,70
1619,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,1,-63.042857142857144,-62.92857142857143,-63.0,0.9919060192479967,0.7755102040816334,0.7571428571428571,4.0,-0.01573383669779283,-64.0,-62.0,2.0,-62.0,-65.0,3.0,-0.6168516170110926,-0.6827862492799222,70
1620,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,2,-63.32857142857143,-63.285714285714285,-63.0,1.0381498456585243,0.9187755102040817,0.9,4.0,-0.0163930722301143,-64.0,-62.0,2.0,-62.0,-65.0,3.0,-0.07854646239159248,-1.2138446462742025,70
1621,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,3,-62.98571428571429,-62.982142857142854,-63.0,0.7268888133262028,0.5351020408163257,0.5285714285714286,3.0,-0.011540534573108233,-63.75,-62.0,1.75,-62.0,-64.0,2.0,-0.021771135026552976,-1.1072524948451583,70
1622,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,4,-73.65714285714286,-72.64285714285714,-73.0,3.9709146635638146,2.0399999999999987,1.5142857142857142,6.0,-0.053910788682984295,-73.0,-72.0,1.0,-71.0,-88.0,17.0,-3.194657997089545,8.56666701759288,70
1623,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,5,-83.58571428571429,-83.83928571428571,-87.0,7.308493800548305,6.59673469387755,5.328571428571428,9.0,-0.0874371160550985,-88.0,-73.0,15.0,-72.0,-93.0,21.0,0.6381750601055928,-1.2862152934209754,70
1624,2.0,X-d2.0m0dbm_in_M_R_bluetooth_le_null_B.csv,B,A,6,-76.95714285714286,-76.17857142857143,-73.0,6.35707865136116,5.6840816326530605,4.385714285714286,8.0,-0.08260544005852631,-86.0,-73.0,13.0,-72.0,-91.0,19.0,-0.9352378680197019,-0.94176264749786,70
1625,2.0,X-d2.0m0dbm_in_R-10_bluetooth_le_null_A.csv,A,B,53,-75.7,-75.21428571428571,-73.0,4.117384745546273,3.6828571428571424,3.5285714285714285,12.0,-0.05439081566111325,-79.75,-72.0,7.75,-71.0,-86.0,15.0,-0.7058635031870203,-0.6648562109999725,70
1626,2.0,X-d2.0m0dbm_in_R-10_bluetooth_le_null_B.csv,B,A,53,-70.05714285714286,-70.25,-70.0,2.9465995621379975,2.382857142857149,2.3714285714285714,12.0,-0.04205994481028952,-73.0,-68.0,5.0,-61.0,-74.0,13.0,0.5819567225845919,0.2303371499661777,70
1627,2.0,X-d2.0m0dbm_in_R-11_bluetooth_le_null_A.csv,A,B,54,-64.82857142857142,-64.91071428571429,-66.0,2.9615219473942704,2.5681632653061244,2.2285714285714286,8.0,-0.04568235705544269,-67.0,-62.0,5.0,-60.0,-69.0,9.0,0.46634190944411963,-1.0570222504489537,70
1628,2.0,X-d2.0m0dbm_in_R-11_bluetooth_le_null_B.csv,B,A,54,-53.98571428571429,-53.875,-54.0,0.9485757314876586,0.6477551020408157,0.6428571428571429,5.0,-0.017570865626921433,-54.0,-53.0,1.0,-53.0,-58.0,5.0,-1.33395761029684,3.060546015050649,70
1629,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,1,-68.24285714285715,-67.83928571428571,-65.5,4.409197252126883,4.034285714285714,3.7857142857142856,12.0,-0.06461038468680799,-72.0,-65.0,7.0,-63.0,-78.0,15.0,-0.570384225052464,-1.093397910279248,70
1630,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,44,-74.72857142857143,-74.51785714285714,-76.0,3.5853727782733644,3.102448979591837,3.0428571428571427,11.0,-0.04797860724127997,-77.0,-71.0,6.0,-70.0,-83.0,13.0,-0.2402553037178867,-0.6633946108994597,70
1631,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_B.csv,B,A,1,-66.74285714285715,-66.19642857142857,-65.5,4.041519213244001,3.3559183673469395,3.2285714285714286,11.0,-0.06055358410254282,-71.0,-64.0,7.0,-62.0,-77.0,15.0,-0.9611037321036661,-0.200735637277488,70
1632,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_B.csv,B,A,44,-73.18571428571428,-72.89285714285714,-73.0,3.053301993125556,2.335102040816326,2.2714285714285714,14.0,-0.04171991792285554,-74.75,-71.0,3.75,-69.0,-82.0,13.0,-0.8084992737145512,0.1728617629648581,70
1633,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_C.csv,C,D,1,-80.04285714285714,-79.0,-78.0,6.527821151011403,5.089795918367348,4.671428571428572,17.0,-0.08155407470476499,-82.0,-75.0,7.0,-74.0,-99.0,25.0,-1.2647865449760718,0.48857797300368633,70
1634,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_D.csv,D,C,1,-77.87142857142857,-76.80357142857143,-76.5,5.408779710728074,3.860408163265306,3.7857142857142856,16.0,-0.06945782053769312,-80.0,-73.0,7.0,-73.0,-94.0,21.0,-1.5536761388996536,1.966567168506777,70
1635,2.0,X-d2.0m0dbm_in_R-1_bluetooth_le_null_D.csv,D,C,70,-71.8,-71.58928571428571,-72.0,3.973483538228317,3.3942857142857115,3.3714285714285714,12.0,-0.055340996354154834,-74.0,-67.25,6.75,-67.0,-80.0,13.0,-0.23128347630857413,-1.2044682269936646,70
1636,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_A.csv,A,B,45,-70.8,-70.51785714285714,-68.0,5.910281598319032,5.49714285714286,5.285714285714286,10.0,-0.0834785536485739,-77.0,-65.0,12.0,-64.0,-82.0,18.0,-0.24091635960541122,-1.5097771617791311,70
1637,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_B.csv,B,A,45,-65.04285714285714,-63.94642857142857,-63.0,4.3208323083330455,2.9816326530612254,2.2142857142857144,9.0,-0.06643054284720254,-64.0,-63.0,1.0,-62.0,-80.0,18.0,-2.1575100844425608,3.296226238190748,70
1638,2.0,X-d2.0m0dbm_in_R-2_bluetooth_le_null_D.csv,D,C,71,-71.55714285714286,-71.82142857142857,-74.0,3.258552326617775,2.953469387755098,2.6142857142857143,10.0,-0.04553776459637537,-74.0,-68.0,6.0,-66.0,-76.0,10.0,0.6430380655908655,-1.3151929061086998,70
1639,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_A.csv,A,B,46,-66.1,-65.66071428571429,-64.0,4.570557952810576,4.077142857142856,3.5285714285714285,9.0,-0.06914611123767891,-72.0,-62.0,10.0,-62.0,-78.0,16.0,-0.8061970999950395,-0.8233218965892615,70
1640,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_B.csv,B,A,46,-64.01428571428572,-63.107142857142854,-63.0,3.5395433811353096,2.1102040816326597,1.5285714285714285,9.0,-0.05529302313757457,-63.0,-63.0,0.0,-61.0,-77.0,16.0,-2.7058845644132594,6.2365631913693225,70
1641,2.0,X-d2.0m0dbm_in_R-3_bluetooth_le_null_D.csv,D,C,72,-70.54285714285714,-70.46428571428571,-72.0,3.871823912339411,3.5926530612244894,3.342857142857143,8.0,-0.05488612269415933,-75.0,-66.0,9.0,-66.0,-78.0,12.0,0.025639963336331405,-1.5644615344360593,70
1642,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_A.csv,A,B,47,-68.01428571428572,-67.5,-64.0,6.808593009977189,6.330612244897964,6.214285714285714,9.0,-0.1001053372607442,-74.75,-61.0,13.75,-61.0,-80.0,19.0,-0.31338805626080923,-1.507126568775093,70
1643,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_B.csv,B,A,47,-58.34285714285714,-58.392857142857146,-59.0,2.623442200543369,1.5869387755102045,1.3428571428571427,8.0,-0.04496595348629673,-59.0,-58.0,1.0,-54.0,-73.0,19.0,-1.8416357115428046,12.132859707851074,70
1644,2.0,X-d2.0m0dbm_in_R-4_bluetooth_le_null_D.csv,D,C,74,-70.01428571428572,-69.73214285714286,-68.0,3.361516907345155,3.1612244897959214,2.585714285714286,6.0,-0.0480118717637545,-74.0,-67.0,7.0,-67.0,-76.0,9.0,-0.6217206512111326,-1.4601025110931325,70
1645,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_A.csv,A,B,48,-64.18571428571428,-63.910714285714285,-62.0,3.614624490051715,3.3963265306122445,3.3285714285714287,8.0,-0.056315093323752514,-67.0,-61.0,6.0,-60.0,-71.0,11.0,-0.28706293304322994,-1.360212815941625,70
1646,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_B.csv,B,A,48,-55.18571428571428,-55.07142857142857,-55.0,1.3658368145871709,0.8526530612244886,0.7571428571428571,6.0,-0.02474982578853274,-55.0,-55.0,0.0,-53.0,-60.0,7.0,-1.2771826526484393,3.2422700379393383,70
1647,2.0,X-d2.0m0dbm_in_R-5_bluetooth_le_null_D.csv,D,C,82,-73.67142857142858,-73.76785714285714,-74.0,2.2911097034994623,1.9563265306122437,1.9,9.0,-0.0310990264194226,-76.0,-71.25,4.75,-69.0,-77.0,8.0,0.3139783455080638,-1.1497194987762414,70
1648,2.0,X-d2.0m0dbm_in_R-6_bluetooth_le_null_A.csv,A,B,49,-72.71428571428571,-72.53571428571429,-71.0,3.4481583371949927,3.2489795918367324,2.857142857142857,7.0,-0.047420645108772,-77.0,-70.0,7.0,-69.0,-82.0,13.0,-0.5892359129776267,-1.2017982530104887,70
1649,2.0,X-d2.0m0dbm_in_R-6_bluetooth_le_null_B.csv,B,A,49,-64.51428571428572,-64.19642857142857,-64.0,1.6881338567682795,1.090612244897961,0.9142857142857143,9.0,-0.026166822403405572,-65.0,-64.0,1.0,-62.0,-71.0,9.0,-2.353912968741202,6.002447509785133,70
1650,2.0,X-d2.0m0dbm_in_R-7_bluetooth_le_null_A.csv,A,B,50,-69.41428571428571,-68.96428571428571,-67.0,7.017310956571931,6.411428571428571,6.042857142857143,11.0,-0.10109318109899881,-77.0,-62.0,15.0,-62.0,-83.0,21.0,-0.37356121528164954,-1.3838369540216677,70
1651,2.0,X-d2.0m0dbm_in_R-7_bluetooth_le_null_B.csv,B,A,50,-56.84285714285714,-55.44642857142857,-55.0,4.584557041340653,2.843265306122453,1.8428571428571427,6.0,-0.08065317740483682,-55.0,-55.0,0.0,-55.0,-72.0,17.0,-2.677320814241541,5.63986688942855,70
1652,2.0,X-d2.0m0dbm_in_R-8_bluetooth_le_null_A.csv,A,B,51,-63.0,-62.857142857142854,-63.0,1.4540583599999397,0.9142857142857143,0.9142857142857143,7.0,-0.02308029142857047,-63.0,-62.0,1.0,-61.0,-68.0,7.0,-1.1152383330898004,2.381665449233016,70
